Date	Price	Open	High	Low
2021-02-19	55923.70	55922.00	57523.80	54124.10
2021-02-18	55906.60	51590.10	56238.50	50816.80
2021-02-17	51582.20	52094.50	52524.00	50941.60
2021-02-16	52079.20	49161.30	52577.70	49018.10
2021-02-15	49169.70	47934.20	50515.80	47044.40
2021-02-14	47936.30	48611.10	48936.50	45786.10
2021-02-13	48643.40	47172.10	49695.10	47051.90
2021-02-12	47168.70	47373.10	48097.30	46270.50
2021-02-11	47371.70	47995.00	48927.40	46218.60
2021-02-10	47990.70	44834.80	48622.10	44041.10
2021-02-09	44836.00	46507.80	47295.30	43800.50
2021-02-08	46508.60	46396.40	48143.50	45104.70
2021-02-07	46395.70	38853.60	46596.40	38057.00
2021-02-06	38852.90	39228.90	39691.70	37381.60
2021-02-05	39256.60	38300.60	40939.70	38275.30
2021-02-04	38297.60	36976.40	38303.60	36640.00
2021-02-03	36982.10	37648.90	38707.90	36380.80
2021-02-02	37646.80	35486.90	37646.80	35401.50
2021-02-01	35485.20	33514.00	35976.10	33462.40
2021-01-31	33515.70	33106.80	34685.60	32324.90
2021-01-30	33108.10	34281.60	34348.30	32189.90
2021-01-29	34283.10	34300.00	34920.90	32908.50
2021-01-28	34301.80	33381.70	38546.00	31953.30
2021-01-27	33374.80	30408.90	33790.80	29911.90
2021-01-26	30404.00	32499.60	32545.40	29290.40
2021-01-25	32502.10	32244.10	32917.70	30850.00
2021-01-24	32252.30	32244.30	34854.30	31967.40
2021-01-23	32241.30	32088.50	33034.80	30982.90
2021-01-22	32088.90	32994.10	33441.40	31418.20
2021-01-21	33000.50	30838.70	33821.20	28871.20
2021-01-20	30842.10	35472.30	35591.10	30101.80
2021-01-19	35476.30	35862.10	36384.40	33444.50
2021-01-18	36002.90	36630.60	37821.00	36001.40
2021-01-17	36613.20	35838.20	37436.80	34801.00
2021-01-16	35839.60	36020.10	36801.30	33883.50
2021-01-15	36019.50	36751.80	37931.70	35408.40
2021-01-14	36845.80	39175.70	39715.00	34488.70
2021-01-13	39175.70	37383.40	40054.30	36772.10
2021-01-12	37382.20	34061.20	37764.60	32451.90
2021-01-11	34076.10	35426.00	36598.70	32572.70
2021-01-10	35544.30	38195.30	38217.20	30411.60
2021-01-09	38192.20	40149.70	41362.40	35141.60
2021-01-08	40151.90	40607.20	41363.50	38775.10
2021-01-07	40599.30	39466.40	41921.70	36613.40
2021-01-06	39460.20	36798.50	40340.90	36361.20
2021-01-05	36793.20	33999.30	36934.80	33408.30
2021-01-04	33991.50	32015.40	34414.70	30010.50
2021-01-03	32022.60	33016.60	33587.50	28204.50
2021-01-02	32958.90	32192.90	34755.90	32029.60
2021-01-01	32193.30	29359.70	33233.50	29008.00
2020-12-31	29359.90	28951.70	29627.10	28712.40
2020-12-30	28949.40	28866.80	29298.80	28025.00
2020-12-29	28868.70	27374.50	28979.30	27374.50
2020-12-28	27376.00	27065.30	27390.70	25902.80
2020-12-27	27057.80	26259.20	27444.90	26144.30
2020-12-26	26261.30	26460.30	28360.30	25858.20
2020-12-25	26454.40	24714.70	26826.00	24515.10
2020-12-24	24689.60	23728.70	24778.90	23445.30
2020-12-23	23736.50	23253.20	23783.70	22737.30
2020-12-22	23257.90	23820.80	24063.70	22694.70
2020-12-21	23823.20	22730.40	23825.40	22388.60
2020-12-20	22728.50	23474.10	24101.90	22015.50
2020-12-19	23474.90	23843.60	24280.90	23098.90
2020-12-18	23844.00	23127.60	24107.10	22797.00
2020-12-17	23127.90	22823.30	23272.80	22361.50
2020-12-16	22825.40	21352.30	23738.00	21243.10
2020-12-15	21352.20	19434.70	21525.30	19299.70
2020-12-14	19434.90	19273.90	19556.30	19076.20
2020-12-13	19273.80	19176.40	19346.50	19007.00
2020-12-12	19176.80	18808.10	19403.60	18716.80
2020-12-11	18808.90	18026.70	18936.20	18025.10
2020-12-10	18023.60	18250.50	18288.30	17600.10
2020-12-09	18247.20	18546.10	18551.80	17926.80
2020-12-08	18546.00	18322.40	18637.90	17658.80
2020-12-07	18326.60	19170.80	19288.60	18229.20
2020-12-06	19170.70	19368.40	19424.60	18908.80
2020-12-05	19379.90	19146.00	19417.10	18873.00
2020-12-04	19146.50	18657.50	19172.70	18507.10
2020-12-03	18658.10	19431.10	19529.50	18610.80
2020-12-02	19433.30	19219.80	19596.60	18883.70
2020-12-01	19218.80	18767.90	19335.50	18346.70
2020-11-30	18770.70	19697.80	19897.40	18257.00
2020-11-29	19698.10	18186.00	19831.20	18186.00
2020-11-28	18185.50	17729.70	18336.30	17530.40
2020-11-27	17730.70	17142.60	17874.40	16874.40
2020-11-26	17127.10	17160.90	17450.30	16481.60
2020-11-25	17162.00	18721.90	18894.90	16235.20
2020-11-24	18723.00	19151.50	19486.70	18527.70
2020-11-23	19152.60	18394.60	19416.60	18074.80
2020-11-22	18379.60	18428.10	18756.80	18016.00
2020-11-21	18412.90	18689.30	18751.50	17644.60
2020-11-20	18687.20	18673.80	18966.00	18397.50
2020-11-19	18675.20	17805.50	18811.00	17758.40
2020-11-18	17803.50	17775.10	18166.00	17380.10
2020-11-17	17774.60	17662.30	18466.10	17258.90
2020-11-16	17662.30	16715.80	17845.40	16562.00
2020-11-15	16715.80	15954.10	16880.70	15870.70
2020-11-14	15953.00	16074.70	16158.10	15782.30
2020-11-13	16071.00	16323.10	16328.20	15717.70
2020-11-12	16324.20	16293.00	16474.10	15973.40
2020-11-11	16294.70	15695.80	16342.70	15483.50
2020-11-10	15695.80	15303.10	15953.90	15281.00
2020-11-09	15303.60	15328.00	15465.30	15096.50
2020-11-08	15327.20	15483.30	15819.60	14816.90
2020-11-07	15483.70	14826.60	15648.30	14720.70
2020-11-06	14828.40	15578.20	15754.40	14385.10
2020-11-05	15577.90	15593.90	15955.20	15223.50
2020-11-04	15587.10	14145.60	15739.90	14099.70
2020-11-03	14145.60	14023.00	14238.80	13544.40
2020-11-02	14019.90	13560.50	14054.00	13294.60
2020-11-01	13561.40	13759.70	13828.40	13214.20
2020-10-31	13759.40	13795.50	13889.50	13628.70
2020-10-30	13797.30	13560.20	14065.40	13441.70
2020-10-29	13559.90	13457.00	13667.90	13134.50
2020-10-28	13457.20	13278.30	13640.00	12982.90
2020-10-27	13278.90	13658.30	13851.70	12907.60
2020-10-26	13657.80	13061.50	13782.30	13050.30
2020-10-25	13061.60	13033.00	13229.70	12792.40
2020-10-24	13032.20	13117.00	13345.30	12900.40
2020-10-23	13117.20	12933.60	13161.50	12876.40
2020-10-22	12934.10	12972.70	13025.50	12738.90
2020-10-21	12974.60	12805.50	13183.90	12698.20
2020-10-20	12808.70	11913.60	13213.50	11894.60
2020-10-19	11913.50	11753.90	12029.40	11685.70
2020-10-18	11753.40	11507.10	11823.30	11413.90
2020-10-17	11506.90	11362.10	11506.90	11349.80
2020-10-16	11362.10	11321.80	11402.70	11274.40
2020-10-15	11322.00	11503.20	11542.20	11224.60
2020-10-14	11503.00	11421.40	11590.90	11276.70
2020-10-13	11420.40	11424.40	11541.00	11293.50
2020-10-12	11423.80	11533.50	11558.00	11315.90
2020-10-11	11533.90	11370.80	11715.90	11227.40
2020-10-10	11371.00	11295.60	11439.40	11277.60
2020-10-09	11298.40	11053.50	11475.00	11053.10
2020-10-08	11054.20	10923.50	11103.00	10836.90
2020-10-07	10924.10	10670.70	10948.60	10549.60
2020-10-06	10670.90	10601.00	10680.10	10553.30
2020-10-05	10602.60	10790.20	10800.30	10530.80
2020-10-04	10789.50	10672.50	10789.60	10623.40
2020-10-03	10672.90	10544.40	10693.30	10520.80
2020-10-02	10544.20	10572.20	10597.80	10501.20
2020-10-01	10572.30	10619.60	10662.90	10387.60
2020-09-30	10620.50	10776.60	10913.70	10462.70
2020-09-29	10776.10	10843.40	10847.70	10667.60
2020-09-28	10840.90	10694.30	10858.40	10642.40
2020-09-27	10693.20	10776.40	10946.60	10685.20
2020-09-26	10776.20	10727.90	10799.20	10602.70
2020-09-25	10727.90	10688.90	10793.30	10650.20
2020-09-24	10688.80	10739.90	10756.00	10558.90
2020-09-23	10739.40	10238.10	10787.80	10201.00
2020-09-22	10237.30	10531.50	10535.40	10146.60
2020-09-21	10531.50	10419.40	10570.70	10361.70
2020-09-20	10416.80	10919.90	10987.20	10328.50
2020-09-19	10921.50	11081.60	11081.60	10772.70
2020-09-18	11081.80	10933.00	11177.10	10890.70
2020-09-17	10933.00	10941.30	11029.70	10818.70
2020-09-16	10941.30	10950.10	11039.30	10755.20
2020-09-15	10949.50	10785.20	11093.30	10669.20
2020-09-14	10785.30	10675.20	10931.80	10627.80
2020-09-13	10675.30	10332.70	10744.30	10264.50
2020-09-12	10326.00	10441.70	10579.60	10219.40
2020-09-11	10441.90	10390.20	10476.80	10275.90
2020-09-10	10390.20	10339.80	10398.80	10212.60
2020-09-09	10339.70	10224.30	10480.30	10219.20
2020-09-08	10224.60	10126.80	10343.30	9984.60
2020-09-07	10126.60	10376.90	10434.40	9877.10
2020-09-06	10376.90	10296.40	10400.90	9887.00
2020-09-05	10296.40	10092.20	10337.70	10004.70
2020-09-04	10092.20	10472.30	10558.70	9897.80
2020-09-03	10472.50	10168.70	10614.20	9960.30
2020-09-02	10168.80	11413.20	11442.70	10009.50
2020-09-01	11413.30	11914.40	11947.50	11244.90
2020-08-31	11914.90	11644.20	12045.90	11544.60
2020-08-30	11644.20	11701.10	11760.20	11563.80
2020-08-29	11702.00	11468.10	11704.20	11462.60
2020-08-28	11468.10	11527.80	11576.80	11433.50
2020-08-27	11527.40	11327.50	11539.00	11281.90
2020-08-26	11327.40	11462.30	11580.30	11135.30
2020-08-25	11462.30	11324.90	11533.60	11254.60
2020-08-24	11324.80	11752.90	11766.90	11131.00
2020-08-23	11753.50	11641.60	11824.60	11587.10
2020-08-22	11641.60	11661.10	11705.40	11520.80
2020-08-21	11661.30	11529.20	11677.00	11382.10
2020-08-20	11529.20	11856.90	11877.40	11495.60
2020-08-19	11856.90	11751.00	11881.00	11672.70
2020-08-18	11750.20	11944.40	12013.20	11602.60
2020-08-17	11947.60	12283.00	12381.40	11842.00
2020-08-16	12282.60	11898.80	12444.10	11764.00
2020-08-15	11899.00	11845.50	11922.50	11688.90
2020-08-14	11845.30	11751.10	11964.00	11711.50
2020-08-13	11750.80	11771.10	11835.50	11651.50
2020-08-12	11770.90	11557.20	11772.90	11298.40
2020-08-11	11557.20	11390.40	11605.40	11190.60
2020-08-10	11390.40	11889.20	11931.80	11146.70
2020-08-09	11889.20	11681.10	12041.10	11546.90
2020-08-08	11681.20	11764.40	11792.80	11527.50
2020-08-07	11764.30	11591.60	11805.50	11533.50
2020-08-06	11592.00	11757.10	11901.80	11352.40
2020-08-05	11757.10	11735.00	11898.40	11563.00
2020-08-04	11735.10	11184.80	11771.50	11114.50
2020-08-03	11184.70	11223.80	11407.80	11043.00
2020-08-02	11224.40	11066.90	11461.10	10981.60
2020-08-01	11066.80	11802.60	12061.10	10730.70
2020-07-31	11803.10	11333.20	11847.70	11226.10
2020-07-30	11333.40	11096.50	11434.80	10964.60
2020-07-29	11096.20	11105.80	11164.40	10861.60
2020-07-28	11105.90	10908.40	11336.50	10771.80
2020-07-27	10908.50	10961.10	11046.10	10873.60
2020-07-26	11022.80	9932.70	11367.00	9894.60
2020-07-25	9932.50	9690.00	10086.60	9645.90
2020-07-24	9704.10	9546.70	9729.30	9536.20
2020-07-23	9546.40	9599.20	9626.20	9480.50
2020-07-22	9599.60	9513.60	9646.50	9451.10
2020-07-21	9513.70	9387.40	9523.10	9296.00
2020-07-20	9387.30	9162.30	9426.90	9155.10
2020-07-19	9162.40	9208.10	9218.40	9139.90
2020-07-18	9208.00	9170.10	9224.80	9106.40
2020-07-17	9170.20	9155.80	9198.80	9126.70
2020-07-16	9155.80	9135.40	9181.90	9091.50
2020-07-15	9135.30	9198.70	9224.20	9052.00
2020-07-14	9198.70	9253.60	9270.20	9168.70
2020-07-13	9253.40	9243.10	9274.80	9135.70
2020-07-12	9243.60	9300.50	9329.60	9207.60
2020-07-11	9300.80	9234.20	9337.80	9170.40
2020-07-10	9233.30	9285.80	9295.50	9184.20
2020-07-09	9285.10	9239.00	9309.80	9131.90
2020-07-08	9235.70	9430.10	9434.50	9176.00
2020-07-07	9429.90	9256.30	9458.30	9233.10
2020-07-06	9256.00	9338.80	9371.20	9209.30
2020-07-05	9339.00	9080.40	9363.00	9063.20
2020-07-04	9081.00	9134.30	9149.60	8932.10
2020-07-03	9134.40	9067.10	9182.30	9049.60
2020-07-02	9067.10	9085.00	9120.40	9050.90
2020-07-01	9085.10	9229.90	9259.70	8962.10
2020-06-30	9229.90	9135.90	9289.00	9101.10
2020-06-29	9135.40	9186.00	9199.80	9075.30
2020-06-28	9185.40	9122.80	9229.10	9033.60
2020-06-27	9124.00	9008.40	9185.50	8950.20
2020-06-26	9008.30	9160.50	9190.50	8865.30
2020-06-25	9160.00	9247.50	9296.50	9060.10
2020-06-24	9247.50	9300.80	9327.30	9022.60
2020-06-23	9302.00	9624.60	9667.40	9223.00
2020-06-22	9624.60	9683.90	9715.60	9581.80
2020-06-21	9683.70	9296.50	9751.90	9285.80
2020-06-20	9296.40	9358.80	9411.20	9288.50
2020-06-19	9358.80	9314.00	9394.50	9199.80
2020-06-18	9314.00	9390.30	9424.00	9249.60
2020-06-17	9388.10	9464.60	9480.40	9289.30
2020-06-16	9464.60	9523.60	9543.60	9258.20
2020-06-15	9523.50	9425.60	9577.10	9379.30
2020-06-14	9425.40	9345.50	9489.70	8925.60
2020-06-13	9345.30	9470.70	9474.70	9264.40
2020-06-12	9471.30	9466.50	9484.90	9369.90
2020-06-11	9466.60	9283.70	9547.50	9249.40
2020-06-10	9283.20	9878.90	9945.20	9139.10
2020-06-09	9878.80	9768.80	9970.90	9710.70
2020-06-08	9768.80	9777.70	9857.20	9616.60
2020-06-07	9777.90	9743.40	9788.20	9662.30
2020-06-06	9742.60	9669.60	9791.80	9417.40
2020-06-05	9669.60	9630.80	9733.10	9549.50
2020-06-04	9631.20	9794.00	9846.10	9628.70
2020-06-03	9794.40	9667.20	9864.40	9490.90
2020-06-02	9667.20	9527.00	9667.20	9421.70
2020-06-01	9527.60	10190.70	10207.30	9347.30
2020-05-31	10189.30	9454.50	10301.80	9429.70
2020-05-30	9454.80	9692.90	9695.60	9406.20
2020-05-29	9692.50	9424.80	9729.90	9352.70
2020-05-28	9424.80	9573.40	9596.50	9358.10
2020-05-27	9572.20	9199.80	9610.80	9119.20
2020-05-26	9199.10	8842.30	9210.90	8818.60
2020-05-25	8842.50	8897.70	8994.60	8713.90
2020-05-24	8898.20	8728.00	8959.50	8666.10
2020-05-23	8728.20	9177.90	9292.00	8724.10
2020-05-22	9177.00	9169.80	9303.20	9098.90
2020-05-21	9169.70	9058.20	9253.50	8952.10
2020-05-20	9059.00	9511.60	9567.10	8833.60
2020-05-19	9512.30	9773.00	9829.30	9368.40
2020-05-18	9773.30	9730.80	9883.90	9498.70
2020-05-17	9730.70	9678.40	9930.20	9524.40
2020-05-16	9677.70	9376.60	9866.00	9327.80
2020-05-15	9379.50	9318.10	9579.00	9233.00
2020-05-14	9318.00	9778.60	9819.60	9223.20
2020-05-13	9778.40	9298.70	9887.50	9265.80
2020-05-12	9298.70	8813.90	9384.60	8799.10
2020-05-11	8813.80	8569.80	8964.50	8542.80
2020-05-10	8579.80	8737.60	9129.60	8235.60
2020-05-09	8738.80	9553.90	9569.40	8259.30
2020-05-08	9554.60	9806.00	9910.50	9533.60
2020-05-07	9806.20	9980.10	10018.20	9731.40
2020-05-06	9979.80	9152.70	10033.00	9064.80
2020-05-05	9151.40	9000.60	9373.70	8923.60
2020-05-04	9001.00	8874.20	9078.70	8800.40
2020-05-03	8874.70	8885.50	8945.50	8553.20
2020-05-02	8885.50	8966.20	9169.90	8742.20
2020-05-01	8966.30	8821.60	8986.20	8771.30
2020-04-30	8821.60	8628.60	9040.30	8621.00
2020-04-29	8629.00	8770.60	9437.50	8425.50
2020-04-28	8770.90	7746.70	8918.50	7729.70
2020-04-27	7746.90	7766.00	7770.10	7655.30
2020-04-26	7766.00	7679.40	7768.50	7637.70
2020-04-25	7678.90	7540.40	7679.40	7520.50
2020-04-24	7540.40	7503.90	7684.60	7451.00
2020-04-23	7503.80	7491.30	7583.50	7423.50
2020-04-22	7488.50	7112.80	7655.40	7036.50
2020-04-21	7112.90	6842.50	7137.40	6821.80
2020-04-20	6842.50	6833.40	6919.30	6774.30
2020-04-19	6833.50	7122.90	7207.50	6771.20
2020-04-18	7122.90	7230.90	7238.00	7079.10
2020-04-17	7230.80	7035.90	7259.40	7031.50
2020-04-16	7035.80	7085.50	7142.80	7005.80
2020-04-15	7085.60	6629.10	7159.70	6520.50
2020-04-14	6629.10	6851.30	6929.50	6615.90
2020-04-13	6850.90	6841.80	6970.80	6768.60
2020-04-12	6841.30	6918.10	6920.30	6618.50
2020-04-11	6917.60	6867.90	7158.80	6785.10
2020-04-10	6867.80	6862.70	6931.40	6765.10
2020-04-09	6863.10	7289.00	7294.40	6756.10
2020-04-08	7289.00	7361.10	7361.10	7140.30
2020-04-07	7361.20	7185.60	7396.10	7153.10
2020-04-06	7185.20	7332.30	7440.30	7101.70
2020-04-05	7332.30	6772.80	7335.00	6770.10
2020-04-04	6772.70	6857.50	6889.40	6686.00
2020-04-03	6857.40	6735.90	6958.60	6679.10
2020-04-02	6735.90	6799.90	7026.30	6623.60
2020-04-01	6800.50	6638.80	7182.70	6567.90
2020-03-31	6638.50	6412.40	6661.30	6157.40
2020-03-30	6412.50	6391.10	6513.10	6346.30
2020-03-29	6391.00	5890.40	6576.50	5872.50
2020-03-28	5890.40	6233.20	6258.80	5889.30
2020-03-27	6233.70	6373.40	6374.30	6046.50
2020-03-26	6373.40	6725.50	6813.70	6322.30
2020-03-25	6725.10	6677.90	6772.90	6541.70
2020-03-24	6678.90	6744.80	6930.20	6474.60
2020-03-23	6744.60	6468.80	6814.20	6380.80
2020-03-22	6468.90	5822.00	6564.70	5710.80
2020-03-21	5822.10	6186.90	6394.40	5771.20
2020-03-20	6186.20	6205.60	6438.30	5887.00
2020-03-19	6205.30	6171.60	6858.10	5748.20
2020-03-18	6172.00	5359.20	6379.50	5256.00
2020-03-17	5361.40	5260.70	5373.10	5020.90
2020-03-16	5261.10	5030.20	5432.80	4946.50
2020-03-15	5030.00	5366.40	5369.30	4477.70
2020-03-14	5366.30	5182.90	5863.30	5120.60
2020-03-13	5182.70	5589.40	5634.90	5072.20
2020-03-12	5584.30	4815.20	5934.30	3869.50
2020-03-11	4826.00	7935.20	7963.10	4546.60
2020-03-10	7935.10	7892.10	7976.50	7606.00
2020-03-09	7891.20	7933.00	8145.50	7740.20
2020-03-08	7933.00	8035.80	8158.80	7648.70
2020-03-07	8034.10	8887.80	8888.00	8015.30
2020-03-06	8887.80	9134.20	9180.80	8848.70
2020-03-05	9134.80	9060.60	9165.20	9004.90
2020-03-04	9060.30	8757.90	9147.30	8751.50
2020-03-03	8757.90	8761.30	8840.30	8679.70
2020-03-02	8761.40	8906.10	8911.70	8669.30
2020-03-01	8904.80	8537.50	8961.80	8503.10
2020-02-29	8540.00	8543.80	8737.20	8437.20
2020-02-28	8543.70	8697.10	8793.70	8539.80
2020-02-27	8697.50	8820.10	8898.70	8451.90
2020-02-26	8818.60	8800.10	8968.30	8538.50
2020-02-25	8800.30	9317.10	9368.10	8672.00
2020-02-24	9317.20	9662.60	9672.30	9269.80
2020-02-23	9662.70	9943.20	9981.00	9507.00
2020-02-22	9942.70	9655.60	9965.60	9653.40
2020-02-21	9655.70	9684.50	9706.50	9569.80
2020-02-20	9684.50	9602.20	9747.10	9574.50
2020-02-19	9602.40	9611.90	9681.40	9448.90
2020-02-18	9609.40	10158.60	10230.90	9424.30
2020-02-17	10158.40	9701.50	10230.10	9601.60
2020-02-16	9701.40	9931.70	9951.50	9468.90
2020-02-15	9932.30	9907.40	10056.40	9654.90
2020-02-14	9907.70	10336.00	10369.80	9831.70
2020-02-13	10333.00	10235.50	10372.40	10125.20
2020-02-12	10235.10	10321.90	10482.60	10116.90
2020-02-11	10317.70	10229.30	10435.60	10229.30
2020-02-10	10229.50	9854.00	10314.10	9725.10
2020-02-09	9854.10	10151.50	10181.70	9774.80
2020-02-08	10151.50	9895.40	10157.10	9882.70
2020-02-07	9895.50	9817.30	9931.20	9673.20
2020-02-06	9818.60	9771.90	9872.50	9738.70
2020-02-05	9772.00	9611.80	9854.90	9536.10
2020-02-04	9611.80	9194.10	9726.80	9179.90
2020-02-03	9193.90	9296.50	9347.50	9193.90
2020-02-02	9296.60	9334.60	9582.80	9243.10
2020-02-01	9334.90	9381.50	9465.40	9183.10
2020-01-31	9381.60	9349.30	9458.80	9301.50
2020-01-30	9349.10	9508.30	9525.00	9222.30
2020-01-29	9507.30	9299.10	9569.00	9209.20
2020-01-28	9298.90	9377.30	9428.70	9250.90
2020-01-27	9377.30	8866.60	9389.50	8866.60
2020-01-26	8866.60	8608.10	8983.10	8585.60
2020-01-25	8607.80	8341.60	8607.80	8304.90
2020-01-24	8341.60	8439.90	8447.60	8277.20
2020-01-23	8439.90	8404.90	8522.00	8242.60
2020-01-22	8405.10	8678.50	8687.30	8309.60
2020-01-21	8678.50	8733.00	8805.40	8610.80
2020-01-20	8732.60	8642.00	8770.30	8524.00
2020-01-19	8641.90	8705.70	8740.10	8539.20
2020-01-18	8706.20	8916.30	9183.70	8552.80
2020-01-17	8916.30	8913.00	8982.30	8814.60
2020-01-16	8913.10	8726.70	9005.10	8675.90
2020-01-15	8726.90	8818.10	8850.00	8605.80
2020-01-14	8818.30	8827.90	8904.00	8615.50
2020-01-13	8829.20	8111.20	8898.70	8111.20
2020-01-12	8111.40	8188.30	8196.70	8068.40
2020-01-11	8187.60	8023.30	8189.90	7973.10
2020-01-10	8024.10	8187.80	8262.90	8008.40
2020-01-09	8187.10	7842.50	8187.40	7697.70
2020-01-08	7842.40	8060.00	8065.90	7779.20
2020-01-07	8059.60	8154.20	8436.40	7900.80
2020-01-06	8155.70	7759.10	8182.00	7754.10
2020-01-05	7759.10	7372.60	7783.10	7366.70
2020-01-04	7372.50	7376.80	7501.00	7345.60
2020-01-03	7376.80	7345.10	7433.10	7291.40
2020-01-02	7343.10	6967.10	7402.90	6884.10
2020-01-01	6967.00	7199.70	7209.60	6901.40
2019-12-31	7199.80	7196.40	7259.40	7180.00
2019-12-30	7196.40	7261.50	7331.00	7167.40
2019-12-29	7261.80	7397.50	7420.90	7244.10
2019-12-28	7397.50	7321.60	7518.90	7303.00
2019-12-27	7321.50	7261.90	7375.90	7256.50
2019-12-26	7261.70	7210.80	7293.80	7128.50
2019-12-25	7210.90	7225.00	7414.30	7177.30
2019-12-24	7224.80	7268.30	7542.40	7150.90
2019-12-23	7268.30	7322.40	7433.20	7185.70
2019-12-22	7322.80	7496.20	7684.00	7276.20
2019-12-21	7495.80	7156.30	7501.10	7142.00
2019-12-20	7156.20	7196.40	7197.60	7129.60
2019-12-19	7196.40	7165.50	7218.40	7107.70
2019-12-18	7165.50	7276.40	7354.00	7039.30
2019-12-17	7276.00	6613.50	7387.70	6462.20
2019-12-16	6613.30	6903.50	6943.50	6575.00
2019-12-15	6903.50	7128.50	7153.10	6864.60
2019-12-14	7128.50	7080.80	7175.80	7033.80
2019-12-13	7080.80	7255.20	7267.40	7043.30
2019-12-12	7255.20	7208.40	7288.00	7200.30
2019-12-11	7208.00	7208.00	7272.40	7124.60
2019-12-10	7208.00	7235.80	7284.40	7168.80
2019-12-09	7235.70	7356.20	7400.30	7192.10
2019-12-08	7355.80	7524.80	7626.00	7321.60
2019-12-07	7524.40	7510.80	7576.40	7416.70
2019-12-06	7510.90	7530.40	7595.70	7489.60
2019-12-05	7530.80	7399.20	7552.10	7329.80
2019-12-04	7399.20	7204.60	7476.30	7184.00
2019-12-03	7204.40	7291.90	7702.20	7113.60
2019-12-02	7291.80	7298.10	7389.40	7227.10
2019-12-01	7298.20	7395.90	7433.80	7173.60
2019-11-30	7396.40	7546.50	7546.50	7244.40
2019-11-29	7546.60	7742.70	7787.70	7472.70
2019-11-28	7742.70	7426.60	7825.30	7412.30
2019-11-27	7426.70	7510.60	7639.50	7380.60
2019-11-26	7510.60	7162.80	7636.90	6875.40
2019-11-25	7162.80	7115.50	7329.50	7045.10
2019-11-24	7115.60	6924.70	7352.80	6534.80
2019-11-23	6924.70	7325.00	7344.10	6894.90
