Date	Price	Open	High	Low
2019-11-22	7324.10	7271.60	7342.50	7093.70
2019-11-21	7272.50	7627.90	7700.90	6818.50
2019-11-20	7627.90	8099.40	8129.60	7519.70
2019-11-19	8099.30	8145.70	8223.00	8074.20
2019-11-18	8145.70	8207.70	8245.60	8032.80
2019-11-17	8208.40	8510.30	8516.30	8110.40
2019-11-16	8509.80	8497.40	8631.70	8413.00
2019-11-15	8497.30	8476.20	8532.80	8450.70
2019-11-14	8476.30	8660.80	8761.80	8437.10
2019-11-13	8661.20	8782.90	8799.80	8615.80
2019-11-12	8783.10	8813.20	8829.70	8721.10
2019-11-11	8812.60	8737.40	8841.20	8615.70
2019-11-10	8736.90	9036.90	9066.40	8649.40
2019-11-09	9036.80	8804.70	9092.90	8763.50
2019-11-08	8804.50	8778.10	8877.50	8746.90
2019-11-07	8778.20	9223.60	9254.80	8722.40
2019-11-06	9223.50	9339.20	9367.00	9130.00
2019-11-05	9338.90	9311.20	9424.60	9262.70
2019-11-04	9310.80	9396.10	9452.70	9193.90
2019-11-03	9396.40	9198.70	9500.40	9134.10
2019-11-02	9198.30	9300.50	9359.10	9095.00
2019-11-01	9300.60	9230.30	9356.70	9201.20
2019-10-31	9230.10	9153.10	9270.40	9057.20
2019-10-30	9152.60	9157.90	9378.90	8959.60
2019-10-29	9157.90	9411.30	9411.30	9018.40
2019-10-28	9411.30	9206.50	9531.30	9125.30
2019-10-27	9207.20	9530.10	9866.90	9202.50
2019-10-26	9529.60	9230.60	9773.20	9081.00
2019-10-25	9230.60	8658.40	10540.00	8061.80
2019-10-24	8658.30	7422.80	8697.70	7404.90
2019-10-23	7422.70	7476.80	7501.50	7366.30
2019-10-22	7477.00	8031.00	8055.00	7329.20
2019-10-21	8031.40	8207.40	8289.10	8017.70
2019-10-20	8208.20	8224.10	8315.30	8155.70
2019-10-19	8223.40	7957.40	8288.50	7889.60
2019-10-18	7957.30	7948.30	8060.20	7892.40
2019-10-17	7948.50	8073.30	8116.40	7842.00
2019-10-16	8073.30	8000.40	8118.20	7944.40
2019-10-15	8000.40	8167.10	8185.90	7929.80
2019-10-14	8167.20	8353.40	8400.20	8139.50
2019-10-13	8353.30	8281.30	8374.30	8222.20
2019-10-12	8281.50	8304.30	8450.20	8190.60
2019-10-11	8304.40	8267.60	8394.80	8260.90
2019-10-10	8267.80	8562.20	8751.10	8249.70
2019-10-09	8562.30	8566.80	8638.50	8438.70
2019-10-08	8566.70	8180.10	8655.90	8122.70
2019-10-07	8182.90	8198.50	8323.10	8118.10
2019-10-06	8198.60	7882.60	8293.50	7797.00
2019-10-05	7881.90	8127.30	8145.50	7834.90
2019-10-04	8127.30	8148.00	8185.10	8030.60
2019-10-03	8148.10	8227.60	8233.60	8041.40
2019-10-02	8226.90	8363.60	8391.70	8090.10
2019-10-01	8364.10	8302.70	8374.00	8167.70
2019-09-30	8302.70	8285.00	8486.20	8187.90
2019-09-29	8284.30	8048.90	8318.50	7749.00
2019-09-28	8049.10	8208.00	8226.80	7922.10
2019-09-27	8208.50	8184.50	8297.20	8031.10
2019-09-26	8184.90	8063.80	8257.40	7882.10
2019-09-25	8063.80	8432.50	8463.10	7773.60
2019-09-24	8432.40	8512.30	8729.80	8245.10
2019-09-23	8513.90	9702.70	9793.80	8069.40
2019-09-22	9702.20	10031.30	10048.80	9656.30
2019-09-21	10031.60	9993.00	10075.00	9870.90
2019-09-20	9993.00	10172.80	10177.90	9939.80
2019-09-19	10172.70	10251.50	10279.50	10088.60
2019-09-18	10250.50	10164.60	10297.60	9707.60
2019-09-17	10164.70	10195.70	10257.50	10119.30
2019-09-16	10195.70	10254.60	10273.60	10153.50
2019-09-15	10255.50	10311.30	10360.50	10108.50
2019-09-14	10311.50	10337.30	10360.40	10272.00
2019-09-13	10337.30	10342.20	10421.40	10253.70
2019-09-12	10342.10	10415.20	10441.40	10174.10
2019-09-11	10415.10	10162.40	10447.90	10051.00
2019-09-10	10162.50	10104.90	10257.50	9908.90
2019-09-09	10105.40	10308.70	10379.80	9970.70
2019-09-08	10309.00	10402.10	10478.00	10095.70
2019-09-07	10402.80	10461.60	10578.00	10266.30
2019-09-06	10461.10	10306.90	10556.40	10302.30
2019-09-05	10309.30	10566.70	10896.20	10227.40
2019-09-04	10566.90	10567.80	10630.70	10469.90
2019-09-03	10568.20	10611.60	10783.60	10388.60
2019-09-02	10612.30	10348.10	10756.80	10283.50
2019-09-01	10348.80	9728.80	10431.50	9720.30
2019-08-31	9729.30	9594.70	9799.50	9533.60
2019-08-30	9594.40	9585.50	9677.50	9457.30
2019-08-29	9585.40	9494.10	9675.70	9370.20
2019-08-28	9491.00	9729.10	9729.10	9343.00
2019-08-27	9729.40	10184.70	10271.30	9629.60
2019-08-26	10184.80	10372.20	10387.60	10060.20
2019-08-25	10371.80	10136.00	10568.20	10136.00
2019-08-24	10136.30	10132.10	10307.00	9935.20
2019-08-23	10131.00	10389.40	10415.90	9917.50
2019-08-22	10388.70	10104.90	10434.30	9921.40
2019-08-21	10105.00	10141.10	10218.20	9777.00
2019-08-20	10141.50	10753.30	10797.80	9908.00
2019-08-19	10752.60	10911.20	10941.60	10581.00
2019-08-18	10910.70	10312.80	10923.90	10267.80
2019-08-17	10312.70	10219.30	10494.90	10086.70
2019-08-16	10218.10	10335.50	10460.70	10016.30
2019-08-15	10335.60	10300.90	10734.00	9788.60
2019-08-14	10303.40	10053.30	10448.20	9580.10
2019-08-13	10049.40	10894.20	10894.50	9965.50
2019-08-12	10892.90	11395.00	11445.60	10793.20
2019-08-11	11394.20	11505.10	11508.60	11267.30
2019-08-10	11517.20	11314.60	11728.40	11146.10
2019-08-09	11314.50	12090.50	12185.00	11281.60
2019-08-08	12089.80	12190.00	12225.30	11885.00
2019-08-07	12191.60	12015.90	12236.60	11727.00
2019-08-06	12013.90	11481.00	12114.50	11406.40
2019-08-05	11480.90	11817.60	12291.90	11237.00
2019-08-04	11816.80	10934.80	11922.30	10934.80
2019-08-03	10934.60	10816.10	11017.70	10568.80
2019-08-02	10815.70	10519.90	10893.60	10504.50
2019-08-01	10520.10	10380.50	10664.80	10330.50
2019-07-31	10380.00	10081.90	10459.00	9890.60
2019-07-30	10082.00	9580.30	10100.00	9562.40
2019-07-29	9580.70	9580.00	9703.00	9483.00
2019-07-28	9580.90	9728.50	9835.40	9502.50
2019-07-27	9727.80	9491.10	9798.50	9401.10
2019-07-26	9492.10	9830.40	10232.30	9389.10
2019-07-25	9831.00	9945.20	10436.10	9724.20
2019-07-24	9945.30	9804.70	10203.50	9776.60
2019-07-23	9804.30	9887.20	9945.30	9584.00
2019-07-22	9888.70	10412.80	10414.70	9865.40
2019-07-21	10412.50	10715.10	10806.30	10196.50
2019-07-20	10714.40	10827.00	10883.80	10442.50
2019-07-19	10826.70	10571.90	11155.60	10462.00
2019-07-18	10571.50	10651.60	10758.40	10160.70
2019-07-17	10651.40	9723.10	10787.10	9390.00
2019-07-16	9723.20	9425.10	9983.60	9082.60
2019-07-15	9424.80	10844.00	11019.50	9375.30
2019-07-14	10845.90	10199.90	11064.70	9885.40
2019-07-13	10200.10	11364.30	11448.70	10128.90
2019-07-12	11364.90	11762.80	11798.40	10839.40
2019-07-11	11762.10	11343.70	11881.40	11109.80
2019-07-10	11342.30	12111.60	12111.60	11029.00
2019-07-09	12110.60	12542.80	13134.40	11594.90
2019-07-08	12541.50	12250.60	12772.90	12111.20
2019-07-07	12252.60	11415.80	12332.30	11304.80
2019-07-06	11415.90	11267.90	11524.60	11108.10
2019-07-05	11268.00	10969.80	11650.20	10967.90
2019-07-04	10970.20	11159.70	11381.80	10810.30
2019-07-03	11163.10	11899.30	11948.00	11087.10
2019-07-02	11900.80	10835.90	11931.80	10835.90
2019-07-01	10835.90	10615.50	10923.50	9728.50
2019-06-30	10616.60	10821.40	11254.50	10041.60
2019-06-29	10818.60	11906.00	12179.30	10765.40
2019-06-28	11906.50	12408.00	12422.90	11490.80
2019-06-27	12409.10	11288.40	12461.80	10970.50
2019-06-26	11287.80	13062.40	13422.00	10493.50
2019-06-25	13063.80	11811.60	13929.80	11747.30
2019-06-24	11809.90	11046.60	11833.90	11033.70
2019-06-23	11046.40	10897.30	11114.40	10622.60
2019-06-22	10897.10	10721.50	11361.30	10557.80
2019-06-21	10721.70	10178.10	11160.50	10031.30
2019-06-20	10179.30	9517.70	10184.30	9517.40
2019-06-19	9517.00	9255.00	9583.90	9188.40
2019-06-18	9255.40	9080.70	9295.10	9044.00
2019-06-17	9080.60	9318.90	9336.10	8962.70
2019-06-16	9318.80	8961.00	9438.10	8959.80
2019-06-15	8962.50	8812.20	9332.00	8771.10
2019-06-14	8812.50	8655.80	8856.70	8582.30
2019-06-13	8656.10	8218.60	8685.30	8153.20
2019-06-12	8219.00	8132.40	8306.10	8028.60
2019-06-11	8133.10	7888.00	8198.10	7805.80
2019-06-10	7888.00	7987.80	8010.40	7714.50
2019-06-09	7987.80	7635.00	8012.80	7523.60
2019-06-08	7635.00	7901.60	7937.50	7516.90
2019-06-07	7901.40	7985.30	8044.40	7770.50
2019-06-06	7985.20	7785.80	8099.40	7749.40
2019-06-05	7784.90	7779.60	7861.40	7480.40
2019-06-04	7779.10	7685.60	7885.00	7590.40
2019-06-03	7685.50	8118.10	8118.10	7494.00
2019-06-02	8124.80	8728.60	8734.90	8102.70
2019-06-01	8728.60	8545.80	8807.70	8534.80
2019-05-31	8545.70	8556.90	8615.80	8454.00
2019-05-30	8558.30	8271.40	8578.80	8135.00
2019-05-29	8271.90	8647.80	9045.90	8054.70
2019-05-28	8647.80	8715.60	8747.20	8435.30
2019-05-27	8716.30	8759.40	8794.10	8568.80
2019-05-26	8760.10	8628.90	8902.80	8607.30
2019-05-25	8630.20	8029.60	8718.60	7866.50
2019-05-24	8027.40	7971.40	8090.10	7919.10
2019-05-23	7970.10	7852.80	8124.10	7775.40
2019-05-22	7852.10	7637.20	7939.10	7486.80
2019-05-21	7635.70	7928.70	7999.00	7545.90
2019-05-20	7930.30	7965.00	8056.80	7813.20
2019-05-19	7965.30	8156.40	8156.40	7604.00
2019-05-18	8157.20	7261.90	8253.40	7252.30
2019-05-17	7262.60	7359.90	7458.50	7189.40
2019-05-16	7359.50	7871.90	7924.00	6998.60
2019-05-15	7871.80	8164.80	8293.30	7720.40
2019-05-14	8164.60	7994.80	8225.30	7856.50
2019-05-13	7994.60	7806.40	8323.90	7674.00
2019-05-12	7806.00	6984.70	8058.30	6893.10
2019-05-11	6984.80	7190.00	7518.90	6802.60
2019-05-10	7190.30	6386.60	7373.80	6386.50
2019-05-09	6386.00	6194.30	6466.60	6157.80
2019-05-08	6191.50	5990.50	6206.00	5990.00
2019-05-07	5990.30	5849.40	6011.30	5799.10
2019-05-06	5849.50	5745.50	6019.80	5745.50
2019-05-05	5745.10	5775.10	5801.40	5630.50
2019-05-04	5774.90	5830.80	5838.20	5708.20
2019-05-03	5830.90	5768.00	5899.20	5605.00
2019-05-02	5766.80	5493.60	5844.20	5478.70
2019-05-01	5493.80	5384.60	5530.80	5370.00
2019-04-30	5384.20	5321.10	5396.30	5319.50
2019-04-29	5320.80	5235.40	5336.60	5195.90
2019-04-28	5235.00	5302.40	5322.90	5188.90
2019-04-27	5302.30	5265.70	5332.50	5234.40
2019-04-26	5265.90	5298.20	5318.10	5225.40
2019-04-25	5298.30	5209.20	5469.30	5159.30
2019-04-24	5209.10	5415.60	5528.20	5137.40
2019-04-23	5415.60	5511.20	5589.60	5346.80
2019-04-22	5511.60	5346.50	5594.40	5291.40
2019-04-21	5346.70	5248.20	5370.20	5170.20
2019-04-20	5243.50	5290.20	5308.20	5189.80
2019-04-19	5290.20	5241.00	5327.00	5240.20
2019-04-18	5241.00	5264.80	5282.40	5192.10
2019-04-17	5264.70	5208.30	5293.10	5205.00
2019-04-16	5208.30	5182.10	5230.90	5165.50
2019-04-15	5180.90	5031.40	5198.40	5014.40
2019-04-14	5032.30	5135.10	5168.00	4964.20
2019-04-13	5134.80	5052.00	5153.50	5010.70
2019-04-12	5051.80	5054.20	5093.40	5011.60
2019-04-11	5054.20	5022.70	5080.50	4889.20
2019-04-10	5022.60	5307.70	5337.00	4948.00
2019-04-09	5307.80	5158.40	5404.10	5142.90
2019-04-08	5158.40	5245.00	5245.90	5095.20
2019-04-07	5245.20	5173.50	5300.60	5060.50
2019-04-06	5173.60	5046.10	5219.50	5033.70
2019-04-05	5046.20	5010.00	5198.40	4947.90
2019-04-04	5010.20	4902.50	5029.40	4888.30
2019-04-03	4902.40	4968.70	5042.50	4789.20
2019-04-02	4968.70	4859.30	5278.40	4814.00
2019-04-01	4859.30	4145.10	4899.60	4143.50
2019-03-31	4145.10	4102.30	4159.10	4076.80
2019-03-30	4102.30	4111.80	4121.90	4082.20
2019-03-29	4111.80	4103.70	4138.10	4057.10
2019-03-28	4102.20	4025.70	4123.10	4022.60
2019-03-27	4025.60	4041.70	4041.70	4008.40
2019-03-26	4041.70	3942.80	4043.30	3936.20
2019-03-25	3942.80	3937.10	3950.70	3899.90
2019-03-24	3937.00	3994.80	4000.50	3897.90
2019-03-23	3994.70	4002.60	4005.70	3967.00
2019-03-22	4002.50	3990.40	4018.20	3980.80
2019-03-21	3990.40	3982.20	4005.70	3971.80
2019-03-20	3982.20	4041.20	4064.00	3923.80
2019-03-19	4041.20	4017.00	4050.00	3985.30
2019-03-18	4017.00	3990.20	4029.90	3972.40
2019-03-17	3990.20	3981.50	4032.30	3958.50
2019-03-16	3981.50	4006.40	4009.80	3956.30
2019-03-15	4006.40	3924.40	4050.60	3923.70
2019-03-14	3924.30	3879.00	3935.70	3874.80
2019-03-13	3879.00	3865.10	3914.70	3828.40
2019-03-12	3865.10	3885.90	3894.70	3847.40
2019-03-11	3886.00	3870.30	3900.10	3817.10
2019-03-10	3870.30	3915.20	3935.50	3842.40
2019-03-09	3915.20	3944.40	3944.50	3889.20
2019-03-08	3944.30	3865.60	3964.00	3859.70
2019-03-07	3865.90	3875.10	3929.00	3810.70
2019-03-06	3875.10	3863.10	3907.40	3847.90
2019-03-05	3863.00	3857.20	3887.30	3816.70
2019-03-04	3857.20	3715.90	3873.20	3705.70
2019-03-03	3715.90	3809.70	3828.40	3681.80
2019-03-02	3809.50	3823.20	3836.60	3789.70
2019-03-01	3823.10	3821.90	3843.20	3783.60
2019-02-28	3821.90	3816.70	3855.80	3816.40
2019-02-27	3816.60	3814.60	3883.70	3783.30
2019-02-26	3814.60	3810.30	3836.40	3701.90
2019-02-25	3810.30	3833.50	3845.50	3775.00
2019-02-24	3833.70	3755.70	3870.70	3753.80
2019-02-23	3755.20	4120.50	4194.20	3738.70
2019-02-22	4120.40	3965.20	4152.60	3939.40
2019-02-21	3965.20	3937.40	3983.10	3931.70
2019-02-20	3936.60	3972.00	4011.50	3909.20
2019-02-19	3972.40	3914.30	3983.60	3881.20
2019-02-18	3914.30	3896.40	3993.80	3863.70
2019-02-17	3896.00	3664.20	3903.70	3655.10
2019-02-16	3664.20	3616.80	3689.90	3607.90
2019-02-15	3616.80	3604.70	3641.90	3599.70
2019-02-14	3604.70	3592.60	3648.30	3581.40
2019-02-13	3592.60	3611.50	3624.50	3580.20
2019-02-12	3611.50	3632.00	3663.50	3599.20
2019-02-11	3632.00	3631.80	3656.40	3594.40
2019-02-10	3631.80	3678.80	3681.10	3623.80
2019-02-09	3679.00	3661.00	3680.60	3617.10
2019-02-08	3661.40	3661.60	3675.30	3633.20
2019-02-07	3661.70	3397.30	3721.10	3382.50
2019-02-06	3397.70	3404.90	3421.80	3390.30
2019-02-05	3404.30	3468.50	3478.00	3383.90
2019-02-04	3468.40	3463.00	3485.90	3450.30
2019-02-03	3462.80	3459.00	3479.70	3437.10
2019-02-02	3459.10	3502.30	3507.80	3431.30
2019-02-01	3502.50	3467.90	3514.50	3447.80
2019-01-31	3467.90	3437.70	3485.70	3415.30
2019-01-30	3437.20	3460.00	3484.70	3427.00
2019-01-29	3460.00	3414.60	3479.00	3394.20
2019-01-28	3414.80	3442.80	3450.10	3368.20
2019-01-27	3442.80	3555.80	3561.20	3395.70
2019-01-26	3555.60	3570.90	3583.20	3509.20
2019-01-25	3570.90	3572.00	3652.50	3556.10
2019-01-24	3572.00	3574.30	3582.60	3542.20
2019-01-23	3574.30	3561.40	3587.00	3539.70
2019-01-22	3561.50	3580.10	3608.30	3532.80
2019-01-21	3580.10	3536.90	3607.90	3465.20
2019-01-20	3536.70	3542.70	3561.40	3505.40
2019-01-19	3542.30	3676.20	3699.10	3503.90
2019-01-18	3677.80	3605.80	3715.20	3604.10
2019-01-17	3605.60	3626.30	3627.90	3575.70
2019-01-16	3626.40	3588.10	3636.70	3554.80
2019-01-15	3588.00	3570.60	3644.10	3561.40
2019-01-14	3571.30	3637.50	3660.80	3545.70
2019-01-13	3638.10	3490.40	3672.00	3490.40
2019-01-12	3490.20	3597.30	3617.60	3473.20
2019-01-11	3597.20	3616.60	3633.90	3561.30
2019-01-10	3616.50	3603.30	3655.70	3563.10
2019-01-09	3603.70	3978.90	4007.70	3562.10
2019-01-08	3978.00	3971.00	4014.20	3957.50
2019-01-07	3971.00	3985.80	4070.50	3943.10
2019-01-06	3985.90	4004.30	4028.00	3945.50
2019-01-05	4004.10	3785.70	4034.10	3758.50
2019-01-04	3785.40	3802.80	3846.70	3769.00
2019-01-03	3802.70	3780.50	3823.90	3720.00
2019-01-02	3780.10	3874.10	3875.80	3753.00
2019-01-01	3873.80	3809.70	3894.80	3768.10
2018-12-31	3809.40	3709.50	3814.30	3664.40
2018-12-30	3709.40	3815.10	3819.60	3658.80
2018-12-29	3815.00	3708.20	3837.70	3682.50
2018-12-28	3706.80	3861.60	3899.60	3696.00
2018-12-27	3861.60	3587.10	3900.30	3565.50
2018-12-26	3586.90	3793.40	3822.60	3560.80
2018-12-25	3793.70	3762.80	3841.90	3680.30
2018-12-24	3762.50	4025.60	4030.70	3676.50
2018-12-23	4026.10	3944.50	4208.20	3941.90
2018-12-22	3944.40	3964.30	4037.10	3904.60
2018-12-21	3964.40	3850.90	3977.20	3803.70
2018-12-20	3850.90	4075.20	4153.10	3786.90
2018-12-19	4076.00	3687.20	4140.30	3665.80
2018-12-18	3687.10	3668.10	3924.70	3647.50
2018-12-17	3668.00	3526.00	3683.10	3456.90
2018-12-16	3526.10	3248.30	3597.40	3243.10
2018-12-15	3247.90	3228.60	3305.00	3225.90
2018-12-14	3228.70	3247.80	3282.30	3177.00
2018-12-13	3247.80	3315.40	3336.60	3199.10
2018-12-12	3315.30	3466.20	3474.40	3284.80
2018-12-11	3466.10	3390.20	3510.20	3379.40
2018-12-10	3407.70	3460.40	3485.90	3349.90
2018-12-09	3460.50	3566.90	3622.40	3412.70
2018-12-08	3567.50	3430.30	3677.60	3424.20
2018-12-07	3430.40	3422.30	3507.70	3302.90
2018-12-06	3422.20	3508.90	3626.60	3251.80
2018-12-05	3508.60	3771.40	3887.20	3505.70
2018-12-04	3771.60	3958.10	3974.10	3765.20
2018-12-03	3958.50	3899.90	4082.90	3809.30
2018-12-02	3897.80	4160.30	4177.00	3839.90
2018-12-01	4160.40	4196.20	4316.10	4105.30
2018-11-30	4196.20	4038.70	4299.10	3967.10
2018-11-29	4039.70	4296.80	4340.60	3954.50
2018-11-28	4296.50	4265.50	4440.10	4140.60
2018-11-27	4265.40	3866.40	4391.80	3866.40
2018-11-26	3866.50	3840.30	3920.60	3687.80
2018-11-25	3837.00	4061.00	4179.00	3679.80
2018-11-24	4062.20	3920.30	4198.40	3634.20
2018-11-23	3920.40	4397.30	4494.60	3821.50
2018-11-22	4398.00	4360.90	4455.60	4223.70
2018-11-21	4356.00	4646.40	4695.70	4346.70
2018-11-20	4638.70	4523.00	4743.70	4393.00
2018-11-19	4524.60	4883.60	5013.40	4272.30
2018-11-18	4883.80	5660.40	5662.50	4831.10
2018-11-17	5658.30	5621.00	5727.90	5615.50
2018-11-16	5621.80	5636.20	5645.50	5561.40
2018-11-15	5636.20	5723.50	5747.70	5539.70
2018-11-14	5718.90	5854.00	5878.50	5384.10
2018-11-13	5842.40	6428.90	6453.30	5619.20
2018-11-12	6429.20	6435.00	6466.80	6386.70
2018-11-11	6435.00	6445.00	6475.90	6409.40
2018-11-10	6446.10	6427.10	6451.70	6359.00
2018-11-09	6427.10	6411.90	6461.70	6411.70
2018-11-08	6412.00	6473.80	6496.10	6390.00
2018-11-07	6474.00	6565.30	6577.30	6466.30
2018-11-06	6565.30	6503.10	6594.30	6502.00
2018-11-05	6502.80	6460.40	6509.60	6441.60
2018-11-04	6459.70	6478.20	6489.20	6431.70
2018-11-03	6478.20	6386.20	6508.90	6359.70
2018-11-02	6386.20	6424.50	6429.50	6346.20
2018-11-01	6424.70	6400.50	6444.30	6390.90
2018-10-31	6400.50	6365.90	6421.80	6354.20
2018-10-30	6365.90	6327.90	6405.70	6257.80
2018-10-29	6325.70	6336.70	6469.90	6316.50
2018-10-28	6335.00	6486.10	6498.40	6310.50
2018-10-27	6486.10	6494.60	6502.20	6461.20
2018-10-26	6494.20	6510.00	6534.00	6473.70
2018-10-25	6510.00	6507.00	6570.50	6498.50
2018-10-24	6507.00	6532.50	6544.80	6491.50
2018-10-23	6530.70	6531.20	6593.80	6522.60
2018-10-22	6528.70	6558.60	6573.60	6500.50
2018-10-21	6555.80	6583.00	6612.70	6529.50
2018-10-20	6583.00	6575.90	6643.10	6568.00
2018-10-19	6572.20	6511.70	6593.70	6495.90
2018-10-18	6512.00	6576.40	6603.20	6506.90
2018-10-17	6574.10	6690.10	6736.30	6530.60
2018-10-16	6686.60	6718.90	6745.90	6637.80
2018-10-15	6705.30	6712.40	6836.70	6645.40
2018-10-14	6699.80	6326.80	7358.40	6300.20
2018-10-13	6326.80	6321.60	6390.90	6300.00
2018-10-12	6321.70	6291.30	6329.30	6282.80
2018-10-11	6291.30	6239.20	6344.80	6206.80
2018-10-10	6239.10	6618.00	6622.50	6206.20
2018-10-09	6618.00	6650.60	6653.50	6526.00
2018-10-08	6650.80	6669.60	6678.90	6613.30
2018-10-07	6669.60	6611.00	6699.50	6589.90
2018-10-06	6611.00	6596.30	6633.90	6523.80
2018-10-05	6596.30	6639.10	6661.50	6550.40
2018-10-04	6639.10	6584.20	6682.30	6537.60
2018-10-03	6584.20	6509.20	6653.00	6487.80
2018-10-02	6507.80	6549.90	6563.50	6429.60
2018-10-01	6549.90	6608.20	6645.70	6034.90
2018-09-30	6608.20	6635.20	6674.70	6072.70
2018-09-29	6635.20	6603.90	6673.90	6533.50
2018-09-28	6603.90	6633.90	6648.40	6464.40
2018-09-27	6636.00	6685.70	6809.20	6538.60
2018-09-26	6689.20	6463.70	6738.30	6428.80
2018-09-25	6468.10	6443.00	6551.90	6384.10
2018-09-24	6445.10	6590.60	6590.60	5977.00
2018-09-23	6584.10	6713.30	6728.10	6559.10
2018-09-22	6704.10	6729.60	6789.40	6666.40
2018-09-21	6729.60	6766.70	6833.30	6635.50
2018-09-20	6766.70	6490.90	6780.50	6489.80
2018-09-19	6489.20	6390.40	6537.50	6346.40
2018-09-18	6390.40	6342.00	6478.70	6144.50
2018-09-17	6342.00	6251.90	6388.80	6228.80
2018-09-16	6251.90	6500.20	6533.50	6215.90
2018-09-15	6500.20	6519.00	6520.80	6406.20
2018-09-14	6519.00	6482.60	6562.90	6470.30
2018-09-13	6483.70	6482.90	6579.40	6412.10
2018-09-12	6482.90	6338.00	6867.30	6337.80
2018-09-11	6338.00	6293.90	6353.50	6204.50
2018-09-10	6293.90	6320.70	6391.80	6189.60
2018-09-09	6321.00	6238.50	6358.50	6237.30
2018-09-08	6238.50	6184.30	6432.60	6148.80
2018-09-07	6184.30	6390.90	6484.30	6132.30
2018-09-06	6390.90	6514.10	6540.60	6316.20
2018-09-05	6514.00	6706.80	6732.90	6337.80
2018-09-04	6706.80	7377.50	7407.50	6691.80
2018-09-03	7377.50	7264.20	7409.90	7234.50
2018-09-02	7264.20	7289.80	7330.70	7182.80
2018-09-01	7293.90	7189.60	7334.80	7117.30
2018-08-31	7189.60	7032.40	7264.30	7020.40
2018-08-30	7033.80	6993.70	7080.20	6698.00
2018-08-29	6993.70	7029.20	7050.20	6798.00
2018-08-28	7029.10	7074.60	7121.40	6926.70
2018-08-27	7074.60	6897.60	7129.70	6861.20
2018-08-26	6897.60	6712.70	6902.90	6650.40
2018-08-25	6712.70	6734.90	6892.70	6573.10
2018-08-24	6734.80	6680.60	6783.40	6655.30
2018-08-23	6680.40	6521.20	6721.20	6472.80
2018-08-22	6521.20	6359.90	6550.20	6359.20
2018-08-21	6359.60	6482.20	6840.80	6304.80
2018-08-20	6482.20	6268.10	6484.10	6257.40
2018-08-19	6268.10	6474.20	6516.40	6255.90
2018-08-18	6481.50	6379.10	6534.80	6316.00
2018-08-17	6379.10	6581.80	6626.40	6295.50
2018-08-16	6581.70	6306.70	6581.70	6291.80
2018-08-15	6306.70	6256.90	6470.90	6249.80
2018-08-14	6256.90	6190.20	6592.80	6177.90
2018-08-13	6190.20	6255.30	6255.30	5898.30
2018-08-12	6255.30	6313.00	6524.10	6159.60
